,ID,k,g,s,macro_m
2831,12223.0,0.6,0.7,0.8,-3.030303030303031
2832,12224.0,0.6,0.7,0.9,-3.030303030303031
2833,12976.0,1.0,0.3,0.0,-11.11111111111111
2834,12977.0,1.0,0.3,0.1,-11.11111111111111
2835,12978.0,1.0,0.3,0.2,-11.11111111111111
2836,12979.0,1.0,0.3,0.3,-11.11111111111111
2837,12980.0,1.0,0.3,0.4,-11.11111111111111
2838,12981.0,1.0,0.3,0.5,-11.11111111111111
2839,12982.0,1.0,0.3,0.6,-11.11111111111111
2840,12983.0,1.0,0.3,0.7,-11.11111111111111
2841,12984.0,1.0,0.3,0.8,-11.11111111111111
2842,12985.0,1.0,0.3,0.9,-11.11111111111111
2843,13196.0,0.2,0.4,0.0,2.083333333333333
2844,13197.0,0.2,0.4,0.1,2.083333333333333
2845,13198.0,0.2,0.4,0.2,2.083333333333333
2846,13199.0,0.2,0.4,0.3,2.083333333333333
2847,13200.0,0.2,0.4,0.4,2.083333333333333
2848,13201.0,0.2,0.4,0.5,2.083333333333333
2849,13202.0,0.2,0.4,0.6,2.083333333333333
2850,13203.0,0.2,0.4,0.7,2.083333333333333
2851,13204.0,0.2,0.4,0.8,2.083333333333333
2852,13205.0,0.2,0.4,0.9,2.083333333333333
2853,13489.0,0.75,0.95,0.0,-1.1904761904761905
2854,13490.0,0.75,0.95,0.1,-1.1904761904761905
2855,13491.0,0.75,0.95,0.2,-1.1904761904761905
2856,13492.0,0.75,0.95,0.3,-1.1904761904761905
2857,13493.0,0.75,0.95,0.4,-1.1904761904761905
2858,13494.0,0.75,0.95,0.5,-1.1904761904761905
2859,13495.0,0.75,0.95,0.6,-1.1904761904761905
2860,13496.0,0.75,0.95,0.7,-1.1904761904761905
2861,13497.0,0.75,0.95,0.8,-1.1904761904761905
2862,13498.0,0.75,0.95,0.9,-1.1904761904761905
2863,13751.0,0.35,0.35,0.0,3.333333333333333
2864,13752.0,0.35,0.35,0.1,3.333333333333333
2865,13753.0,0.35,0.35,0.2,3.333333333333333
2866,13754.0,0.35,0.35,0.3,3.333333333333333
2867,13755.0,0.35,0.35,0.4,3.333333333333333
2868,13756.0,0.35,0.35,0.5,3.333333333333333
2869,13757.0,0.35,0.35,0.6,3.333333333333333
2870,13758.0,0.35,0.35,0.7,3.333333333333333
2871,13759.0,0.35,0.35,0.8,3.333333333333333
2872,13760.0,0.35,0.35,0.9,3.333333333333333
2873,14453.0,0.95,0.45,0.0,-5.0
2874,14454.0,0.95,0.45,0.1,-5.0
2875,14455.0,0.95,0.45,0.2,-5.0
2876,14456.0,0.95,0.45,0.3,-5.0
2877,14457.0,0.95,0.45,0.4,-5.0
2878,14458.0,0.95,0.45,0.5,-5.0
2879,14459.0,0.95,0.45,0.6,-5.0
2880,14460.0,0.95,0.45,0.7,-5.0
2881,14461.0,0.95,0.45,0.8,-5.0
2882,14462.0,0.95,0.45,0.9,-5.0
2883,15153.0,0.2,0.2,0.0,1.6666666666666665
2884,15154.0,0.2,0.2,0.1,1.6666666666666665
2885,15155.0,0.2,0.2,0.2,1.6666666666666665
2886,15156.0,0.2,0.2,0.3,1.6666666666666665
2887,15157.0,0.2,0.2,0.4,1.6666666666666665
2888,15158.0,0.2,0.2,0.5,1.6666666666666665
2889,15159.0,0.2,0.2,0.6,1.6666666666666665
2890,15160.0,0.2,0.2,0.7,1.6666666666666665
2891,15161.0,0.2,0.2,0.8,1.6666666666666665
2892,15162.0,0.2,0.2,0.9,1.6666666666666665
2893,15493.0,0.3,0.2,0.0,2.2222222222222223
2894,15494.0,0.3,0.2,0.1,2.2222222222222223
2895,15495.0,0.3,0.2,0.2,2.2222222222222223
2896,15496.0,0.3,0.2,0.3,2.2222222222222223
2897,15497.0,0.3,0.2,0.4,2.2222222222222223
2898,15498.0,0.3,0.2,0.5,2.2222222222222223
2899,15499.0,0.3,0.2,0.6,2.2222222222222223
2900,15500.0,0.3,0.2,0.7,2.2222222222222223
2901,15501.0,0.3,0.2,0.8,2.2222222222222223
2902,15502.0,0.3,0.2,0.9,2.2222222222222223
2903,15994.0,0.6,0.2,0.0,8.333333333333332
2904,15995.0,0.6,0.2,0.1,8.333333333333332
2905,15996.0,0.6,0.2,0.2,8.333333333333332
2906,15997.0,0.6,0.2,0.3,8.333333333333332
2907,15998.0,0.6,0.2,0.4,8.333333333333332
2908,15999.0,0.6,0.2,0.5,8.333333333333332
2909,16000.0,0.6,0.2,0.6,8.333333333333332
2910,16001.0,0.6,0.2,0.7,8.333333333333332
2911,16002.0,0.6,0.2,0.8,8.333333333333332
2912,16003.0,0.6,0.2,0.9,8.333333333333332
2913,16575.0,0.85,0.25,0.0,-25.000000000000004
2914,16576.0,0.85,0.25,0.1,-25.000000000000004
2915,16577.0,0.85,0.25,0.2,-25.000000000000004
2916,16578.0,0.85,0.25,0.3,-25.000000000000004
2917,16579.0,0.85,0.25,0.4,-25.000000000000004
2918,16580.0,0.85,0.25,0.5,-25.000000000000004
2919,16581.0,0.85,0.25,0.6,-25.000000000000004
2920,16582.0,0.85,0.25,0.7,-25.000000000000004
2921,16583.0,0.85,0.25,0.8,-25.000000000000004
2922,16584.0,0.85,0.25,0.9,-25.000000000000004
2923,17026.0,0.45,0.35,0.0,5.5555555555555545
2924,17027.0,0.45,0.35,0.1,5.5555555555555545
2925,17028.0,0.45,0.35,0.2,5.5555555555555545
2926,17029.0,0.45,0.35,0.3,5.5555555555555545
2927,17030.0,0.45,0.35,0.4,5.5555555555555545
2928,17031.0,0.45,0.35,0.5,5.5555555555555545
2929,17032.0,0.45,0.35,0.6,5.5555555555555545
2930,17033.0,0.45,0.35,0.7,5.5555555555555545
2931,17034.0,0.45,0.35,0.8,5.5555555555555545
2932,17035.0,0.45,0.35,0.9,5.5555555555555545
2933,17540.0,0.7,0.2,0.0,19.999999999999993
2934,17541.0,0.7,0.2,0.1,19.999999999999993
2935,17542.0,0.7,0.2,0.2,19.999999999999993
2936,17543.0,0.7,0.2,0.3,19.999999999999993
2937,17544.0,0.7,0.2,0.4,19.999999999999993
2938,17545.0,0.7,0.2,0.5,19.999999999999993
2939,17546.0,0.7,0.2,0.6,19.999999999999993
2940,17547.0,0.7,0.2,0.7,19.999999999999993
2941,17548.0,0.7,0.2,0.8,19.999999999999993
2942,17549.0,0.7,0.2,0.9,19.999999999999993
2943,18040.0,0.3,1.1,0.0,-1.3888888888888886
2944,18041.0,0.3,1.1,0.1,-1.3888888888888886
2945,18042.0,0.3,1.1,0.2,-1.3888888888888886
2946,18043.0,0.3,1.1,0.3,-1.3888888888888886
2947,18044.0,0.3,1.1,0.4,-1.3888888888888886
2948,18045.0,0.3,1.1,0.5,-1.3888888888888886
2949,18046.0,0.3,1.1,0.6,-1.3888888888888886
2950,18047.0,0.3,1.1,0.7,-1.3888888888888886
2951,18048.0,0.3,1.1,0.8,-1.3888888888888886
2952,18049.0,0.3,1.1,0.9,-1.3888888888888886
2953,18130.0,0.2,0.45,0.0,2.285714285714285
2954,18131.0,0.2,0.45,0.1,2.285714285714285
2955,18132.0,0.2,0.45,0.2,2.285714285714285
2956,18133.0,0.2,0.45,0.3,2.285714285714285
2957,18134.0,0.2,0.45,0.4,2.285714285714285
2958,18135.0,0.2,0.45,0.5,2.285714285714285
2959,18136.0,0.2,0.45,0.6,2.285714285714285
2960,18137.0,0.2,0.45,0.7,2.285714285714285
2961,18138.0,0.2,0.45,0.8,2.285714285714285
2962,18139.0,0.2,0.45,0.9,2.285714285714285
2963,18430.0,0.2,0.15,0.0,1.6194331983805663
2964,18431.0,0.2,0.15,0.1,1.6194331983805663
2965,18432.0,0.2,0.15,0.2,1.6194331983805663
2966,18433.0,0.2,0.15,0.3,1.6194331983805663
2967,18434.0,0.2,0.15,0.4,1.6194331983805663
2968,18435.0,0.2,0.15,0.5,1.6194331983805663
2969,18436.0,0.2,0.15,0.6,1.6194331983805663
2970,18437.0,0.2,0.15,0.7,1.6194331983805663
2971,18438.0,0.2,0.15,0.8,1.6194331983805663
2972,18439.0,0.2,0.15,0.9,1.6194331983805663
2973,19141.0,0.35,0.45,0.0,4.545454545454545
2974,19142.0,0.35,0.45,0.1,4.545454545454545
2975,19143.0,0.35,0.45,0.2,4.545454545454545
2976,19144.0,0.35,0.45,0.3,4.545454545454545
2977,19145.0,0.35,0.45,0.4,4.545454545454545
2978,19146.0,0.35,0.45,0.5,4.545454545454545
2979,19147.0,0.35,0.45,0.6,4.545454545454545
2980,19148.0,0.35,0.45,0.7,4.545454545454545
2981,19149.0,0.35,0.45,0.8,4.545454545454545
2982,19150.0,0.35,0.45,0.9,4.545454545454545
2983,19361.0,0.5,0.4,0.0,11.111111111111114
2984,19362.0,0.5,0.4,0.1,11.111111111111114
2985,19363.0,0.5,0.4,0.2,11.111111111111114
2986,19364.0,0.5,0.4,0.3,11.111111111111114
2987,19365.0,0.5,0.4,0.4,11.111111111111114
2988,19366.0,0.5,0.4,0.5,11.111111111111114
2989,19367.0,0.5,0.4,0.6,11.111111111111114
2990,19368.0,0.5,0.4,0.7,11.111111111111114
2991,19369.0,0.5,0.4,0.8,11.111111111111114
2992,19370.0,0.5,0.4,0.9,11.111111111111114
2993,19411.0,0.5,0.45,0.0,21.052631578947373
2994,19412.0,0.5,0.45,0.1,21.052631578947373
2995,19413.0,0.5,0.45,0.2,21.052631578947373
2996,19414.0,0.5,0.45,0.3,21.052631578947373
2997,19415.0,0.5,0.45,0.4,21.052631578947373
2998,19416.0,0.5,0.45,0.5,21.052631578947373
2999,19417.0,0.5,0.45,0.6,21.052631578947373
3000,19418.0,0.5,0.45,0.7,21.052631578947373
3001,19419.0,0.5,0.45,0.8,21.052631578947373
3002,19420.0,0.5,0.45,0.9,21.052631578947373
3003,29041.0,1.05,0.0,0.2,399.9999999999993
3004,20204.0,0.65,0.25,0.0,16.66666666666667
3005,20205.0,0.65,0.25,0.1,16.66666666666667
3006,20206.0,0.65,0.25,0.2,16.66666666666667
3007,20207.0,0.65,0.25,0.3,16.66666666666667
3008,20208.0,0.65,0.25,0.4,16.66666666666667
3009,20209.0,0.65,0.25,0.5,16.66666666666667
3010,20210.0,0.65,0.25,0.6,16.66666666666667
3011,20211.0,0.65,0.25,0.7,16.66666666666667
3012,20212.0,0.65,0.25,0.8,16.66666666666667
3013,20213.0,0.65,0.25,0.9,16.66666666666667
3014,20763.0,0.6,0.45,0.0,-23.52941176470589
3015,20764.0,0.6,0.45,0.1,-23.52941176470589
3016,20765.0,0.6,0.45,0.2,-23.52941176470589
3017,20766.0,0.6,0.45,0.3,-23.52941176470589
3018,20767.0,0.6,0.45,0.4,-23.52941176470589
3019,20768.0,0.6,0.45,0.5,-23.52941176470589
3020,20769.0,0.6,0.45,0.6,-23.52941176470589
3021,20770.0,0.6,0.45,0.7,-23.52941176470589
3022,20771.0,0.6,0.45,0.8,-23.52941176470589
3023,20772.0,0.6,0.45,0.9,-23.52941176470589
3024,28659.0,1.0,0.65,0.9,-2.3668639053254434
3025,28566.0,1.0,0.65,0.8,-2.3668639053254434
3026,28565.0,1.0,0.65,0.7,-2.3668639053254434
3027,28564.0,1.0,0.65,0.6,-2.3668639053254434
3028,28563.0,1.0,0.65,0.5,-2.3668639053254434
3029,21193.0,0.6,0.35,0.0,26.666666666666632
3030,21194.0,0.6,0.35,0.1,26.666666666666632
3031,21195.0,0.6,0.35,0.2,26.666666666666632
3032,21196.0,0.6,0.35,0.3,26.666666666666632
3033,21197.0,0.6,0.35,0.4,26.666666666666632
3034,21198.0,0.6,0.35,0.5,26.666666666666632
3035,21199.0,0.6,0.35,0.6,26.666666666666632
3036,21200.0,0.6,0.35,0.7,26.666666666666632
3037,21201.0,0.6,0.35,0.8,26.666666666666632
3038,21202.0,0.6,0.35,0.9,26.666666666666632
3039,21339.0,0.65,0.45,0.0,-12.499999999999995
3040,21340.0,0.65,0.45,0.1,-12.499999999999995
3041,21341.0,0.65,0.45,0.2,-12.499999999999995
3042,21342.0,0.65,0.45,0.3,-12.499999999999995
3043,21343.0,0.65,0.45,0.4,-12.499999999999995
3044,21344.0,0.65,0.45,0.5,-12.499999999999995
3045,21345.0,0.65,0.45,0.6,-12.499999999999995
3046,21346.0,0.65,0.45,0.7,-12.499999999999995
3047,21347.0,0.65,0.45,0.8,-12.499999999999995
3048,21348.0,0.65,0.45,0.9,-12.499999999999995
3049,22915.0,0.4,0.55,0.0,17.391304347826104
3050,22916.0,0.4,0.55,0.1,17.391304347826104
3051,22917.0,0.4,0.55,0.2,17.391304347826104
3052,22918.0,0.4,0.55,0.3,17.391304347826104
3053,22919.0,0.4,0.55,0.4,17.391304347826104
3054,22920.0,0.4,0.55,0.5,17.391304347826104
3055,22921.0,0.4,0.55,0.6,17.391304347826104
3056,22922.0,0.4,0.55,0.7,17.391304347826104
3057,22923.0,0.4,0.55,0.8,17.391304347826104
3058,22924.0,0.4,0.55,0.9,17.391304347826104
3059,23345.0,0.3,0.5,0.0,4.166666666666668
3060,23346.0,0.3,0.5,0.1,4.166666666666668
3061,23347.0,0.3,0.5,0.2,4.166666666666668
3062,23348.0,0.3,0.5,0.3,4.166666666666668
3063,23349.0,0.3,0.5,0.4,4.166666666666668
3064,23350.0,0.3,0.5,0.5,4.166666666666668
3065,23351.0,0.3,0.5,0.6,4.166666666666668
3066,23352.0,0.3,0.5,0.7,4.166666666666668
3067,23353.0,0.3,0.5,0.8,4.166666666666668
3068,23354.0,0.3,0.5,0.9,4.166666666666668
3069,28367.0,1.0,0.65,0.4,-2.3668639053254434
3070,28366.0,1.0,0.65,0.3,-2.3668639053254434
3071,28365.0,1.0,0.65,0.2,-2.3668639053254434
3072,28364.0,1.0,0.65,0.1,-2.3668639053254434
3073,28363.0,1.0,0.65,0.0,-2.3668639053254434
3074,23515.0,0.25,0.65,0.0,7.142857142857145
3075,23516.0,0.25,0.65,0.1,7.142857142857145
3076,23517.0,0.25,0.65,0.2,7.142857142857145
3077,23518.0,0.25,0.65,0.3,7.142857142857145
3078,23519.0,0.25,0.65,0.4,7.142857142857145
3079,23520.0,0.25,0.65,0.5,7.142857142857145
3080,23521.0,0.25,0.65,0.6,7.142857142857145
3081,23522.0,0.25,0.65,0.7,7.142857142857145
3082,23523.0,0.25,0.65,0.8,7.142857142857145
3083,23524.0,0.25,0.65,0.9,7.142857142857145
3084,23695.0,0.25,0.55,0.0,3.8461538461538467
3085,23696.0,0.25,0.55,0.1,3.8461538461538467
3086,23697.0,0.25,0.55,0.2,3.8461538461538467
3087,23698.0,0.25,0.55,0.3,3.8461538461538467
3088,23699.0,0.25,0.55,0.4,3.8461538461538467
3089,23700.0,0.25,0.55,0.5,3.8461538461538467
3090,23701.0,0.25,0.55,0.6,3.8461538461538467
3091,23702.0,0.25,0.55,0.7,3.8461538461538467
3092,23703.0,0.25,0.55,0.8,3.8461538461538467
3093,23704.0,0.25,0.55,0.9,3.8461538461538467
3094,23813.0,0.2,0.9,0.0,-5.882352941176473
3095,23814.0,0.2,0.9,0.1,-5.882352941176473
3096,23815.0,0.2,0.9,0.2,-5.882352941176473
3097,23816.0,0.2,0.9,0.3,-5.882352941176473
3098,23817.0,0.2,0.9,0.4,-5.882352941176473
3099,23818.0,0.2,0.9,0.5,-5.882352941176473
3100,23819.0,0.2,0.9,0.6,-5.882352941176473
3101,23820.0,0.2,0.9,0.7,-5.882352941176473
3102,23821.0,0.2,0.9,0.8,-5.882352941176473
3103,23822.0,0.2,0.9,0.9,-5.882352941176473
3104,23923.0,0.2,0.7,0.0,6.666666666666658
3105,23924.0,0.2,0.7,0.1,6.666666666666658
3106,23925.0,0.2,0.7,0.2,6.666666666666658
3107,23926.0,0.2,0.7,0.3,6.666666666666658
3108,23927.0,0.2,0.7,0.4,6.666666666666658
3109,23928.0,0.2,0.7,0.5,6.666666666666658
3110,23929.0,0.2,0.7,0.6,6.666666666666658
3111,23930.0,0.2,0.7,0.7,6.666666666666658
3112,23931.0,0.2,0.7,0.8,6.666666666666658
3113,23932.0,0.2,0.7,0.9,6.666666666666658
3114,24033.0,0.25,0.95,0.0,-2.9411764705882355
3115,24034.0,0.25,0.95,0.1,-2.9411764705882355
3116,24035.0,0.25,0.95,0.2,-2.9411764705882355
3117,24036.0,0.25,0.95,0.3,-2.9411764705882355
3118,24037.0,0.25,0.95,0.4,-2.9411764705882355
3119,24038.0,0.25,0.95,0.5,-2.9411764705882355
3120,24039.0,0.25,0.95,0.6,-2.9411764705882355
3121,24040.0,0.25,0.95,0.7,-2.9411764705882355
3122,24041.0,0.25,0.95,0.8,-2.9411764705882355
3123,24042.0,0.25,0.95,0.9,-2.9411764705882355
3124,24523.0,0.8,0.3,0.0,-19.999999999999993
3125,24524.0,0.8,0.3,0.1,-19.999999999999993
3126,24525.0,0.8,0.3,0.2,-19.999999999999993
3127,24527.0,0.8,0.3,0.4,-19.999999999999993
3128,24528.0,0.8,0.3,0.5,-19.999999999999993
3129,24529.0,0.8,0.3,0.6,-19.999999999999993
3130,24530.0,0.8,0.3,0.7,-19.999999999999993
3131,24532.0,0.8,0.3,0.9,-19.999999999999993
3132,25165.0,0.2,0.5,0.0,2.5641025641025634
3133,25166.0,0.2,0.5,0.1,2.5641025641025634
3134,25167.0,0.2,0.5,0.2,2.5641025641025634
3135,25168.0,0.2,0.5,0.3,2.5641025641025634
3136,25170.0,0.2,0.5,0.5,2.5641025641025634
3137,25171.0,0.2,0.5,0.6,2.5641025641025634
3138,25172.0,0.2,0.5,0.7,2.5641025641025634
3139,25173.0,0.2,0.5,0.8,2.5641025641025634
3140,25174.0,0.2,0.5,0.9,2.5641025641025634
3141,25215.0,0.3,1.0,0.0,-1.9607843137254901
3142,25216.0,0.3,1.0,0.1,-1.9607843137254901
3143,25217.0,0.3,1.0,0.2,-1.9607843137254901
3144,25218.0,0.3,1.0,0.3,-1.9607843137254901
3145,25219.0,0.3,1.0,0.4,-1.9607843137254901
3146,25220.0,0.3,1.0,0.5,-1.9607843137254901
3147,25221.0,0.3,1.0,0.6,-1.9607843137254901
3148,25222.0,0.3,1.0,0.7,-1.9607843137254901
3149,25223.0,0.3,1.0,0.8,-1.9607843137254901
3150,25224.0,0.3,1.0,0.9,-1.9607843137254901
3151,25415.0,0.65,0.65,0.0,-3.333333333333333
3152,25416.0,0.65,0.65,0.1,-3.333333333333333
3153,25417.0,0.65,0.65,0.2,-3.333333333333333
3154,25418.0,0.65,0.65,0.3,-3.333333333333333
3155,25419.0,0.65,0.65,0.4,-3.333333333333333
3156,25420.0,0.65,0.65,0.5,-3.333333333333333
3157,25421.0,0.65,0.65,0.6,-3.333333333333333
3158,25422.0,0.65,0.65,0.7,-3.333333333333333
3159,25423.0,0.65,0.65,0.8,-3.333333333333333
3160,25424.0,0.65,0.65,0.9,-3.333333333333333
3161,25565.0,0.2,0.5,0.4,2.5641025641025634
3162,25566.0,0.8,0.3,0.3,-19.999999999999993
3163,25567.0,0.8,0.3,0.8,-19.999999999999993
3164,25648.0,0.75,1.65,0.0,-0.3759398496240602
3165,25649.0,0.75,1.65,0.1,-0.3759398496240602
3166,25650.0,0.75,1.65,0.2,-0.3759398496240602
3167,25651.0,0.75,1.65,0.3,-0.3759398496240602
3168,25652.0,0.75,1.65,0.4,-0.3759398496240602
3169,25653.0,0.75,1.65,0.5,-0.3759398496240602
3170,25654.0,0.75,1.65,0.6,-0.3759398496240602
3171,25655.0,0.75,1.65,0.7,-0.3759398496240602
3172,25656.0,0.75,1.65,0.8,-0.3759398496240602
3173,25657.0,0.75,1.65,0.9,-0.3759398496240602
3174,26288.0,0.3,0.6,0.0,7.692307692307695
3175,26289.0,0.3,0.6,0.1,7.692307692307695
3176,26290.0,0.3,0.6,0.2,7.692307692307695
3177,26291.0,0.3,0.6,0.3,7.692307692307695
3178,26292.0,0.3,0.6,0.4,7.692307692307695
3179,26293.0,0.3,0.6,0.5,7.692307692307695
3180,26294.0,0.3,0.6,0.6,7.692307692307695
3181,26295.0,0.3,0.6,0.7,7.692307692307695
3182,26296.0,0.3,0.6,0.8,7.692307692307695
3183,26297.0,0.3,0.6,0.9,7.692307692307695
3184,27862.0,0.4,0.5,0.9,9.090909090909092
3185,27861.0,0.4,0.5,0.8,9.090909090909092
3186,27860.0,0.4,0.5,0.7,9.090909090909092
3187,27859.0,0.4,0.5,0.6,9.090909090909092
3188,27858.0,0.4,0.5,0.5,9.090909090909092
3189,27857.0,0.4,0.5,0.4,9.090909090909092
3190,27856.0,0.4,0.5,0.3,9.090909090909092
3191,27855.0,0.4,0.5,0.2,9.090909090909092
3192,27854.0,0.4,0.5,0.1,9.090909090909092
3193,27853.0,0.4,0.5,0.0,9.090909090909092
3194,27822.0,0.9,1.15,0.9,-0.7619047619047621
3195,27821.0,0.9,1.15,0.8,-0.7619047619047621
3196,27820.0,0.9,1.15,0.7,-0.7619047619047621
3197,27819.0,0.9,1.15,0.6,-0.7619047619047621
3198,27818.0,0.9,1.15,0.5,-0.7619047619047621
3199,27817.0,0.9,1.15,0.4,-0.7619047619047621
3200,27816.0,0.9,1.15,0.3,-0.7619047619047621
3201,27815.0,0.9,1.15,0.2,-0.7619047619047621
3202,27814.0,0.9,1.15,0.1,-0.7619047619047621
3203,27813.0,0.9,1.15,0.0,-0.7619047619047621
3204,27382.0,0.35,0.55,0.9,8.333333333333334
3205,27381.0,0.35,0.55,0.8,8.333333333333334
3206,27380.0,0.35,0.55,0.7,8.333333333333334
3207,27379.0,0.35,0.55,0.6,8.333333333333334
3208,27378.0,0.35,0.55,0.5,8.333333333333334
3209,27377.0,0.35,0.55,0.4,8.333333333333334
3210,27376.0,0.35,0.55,0.3,8.333333333333334
3211,27375.0,0.35,0.55,0.2,8.333333333333334
3212,27374.0,0.35,0.55,0.1,8.333333333333334
3213,27373.0,0.35,0.55,0.0,8.333333333333334
3214,29931.0,0.4,0.65,0.9,-15.999999999999986
3215,29930.0,0.4,0.65,0.8,-15.999999999999986
3216,29512.0,0.3,0.15,0.0,2.1390374331550808
3217,29513.0,0.3,0.15,0.1,2.1390374331550808
3218,29514.0,0.3,0.15,0.2,2.1390374331550808
3219,29515.0,0.3,0.15,0.3,2.1390374331550808
3220,29516.0,0.3,0.15,0.4,2.1390374331550808
3221,29517.0,0.3,0.15,0.5,2.1390374331550808
3222,29518.0,0.3,0.15,0.6,2.1390374331550808
3223,29519.0,0.3,0.15,0.7,2.1390374331550808
3224,29520.0,0.3,0.15,0.8,2.1390374331550808
3225,29521.0,0.3,0.15,0.9,2.1390374331550808
3226,29929.0,0.4,0.65,0.7,-15.999999999999986
3227,29928.0,0.4,0.65,0.6,-15.999999999999986
3228,29927.0,0.4,0.65,0.5,-15.999999999999986
3229,29926.0,0.4,0.65,0.4,-15.999999999999986
3230,29925.0,0.4,0.65,0.3,-15.999999999999986
3231,29924.0,0.4,0.65,0.2,-15.999999999999986
3232,29923.0,0.4,0.65,0.1,-15.999999999999986
3233,29922.0,0.4,0.65,0.0,-15.999999999999986
3234,29790.0,0.9,0.85,0.9,-1.4035087719298247
3235,29789.0,0.9,0.85,0.8,-1.4035087719298247
3236,29788.0,0.9,0.85,0.7,-1.4035087719298247
3237,29787.0,0.9,0.85,0.6,-1.4035087719298247
3238,29786.0,0.9,0.85,0.5,-1.4035087719298247
3239,29785.0,0.9,0.85,0.4,-1.4035087719298247
3240,29784.0,0.9,0.85,0.3,-1.4035087719298247
3241,29783.0,0.9,0.85,0.2,-1.4035087719298247
3242,29782.0,0.9,0.85,0.1,-1.4035087719298247
3243,29781.0,0.9,0.85,0.0,-1.4035087719298247
3244,31122.0,0.7,0.7,0.0,-2.5000000000000004
3245,31123.0,0.7,0.7,0.1,-2.5000000000000004
3246,31124.0,0.7,0.7,0.2,-2.5000000000000004
3247,31125.0,0.7,0.7,0.3,-2.5000000000000004
3248,31126.0,0.7,0.7,0.4,-2.5000000000000004
3249,31127.0,0.7,0.7,0.5,-2.5000000000000004
3250,31128.0,0.7,0.7,0.6,-2.5000000000000004
3251,31129.0,0.7,0.7,0.7,-2.5000000000000004
3252,31130.0,0.7,0.7,0.8,-2.5000000000000004
3253,31131.0,0.7,0.7,0.9,-2.5000000000000004
3254,31202.0,0.6,0.6,0.0,-5.000000000000001
3255,31203.0,0.6,0.6,0.1,-5.000000000000001
3256,31204.0,0.6,0.6,0.2,-5.000000000000001
3257,31205.0,0.6,0.6,0.3,-5.000000000000001
3258,31206.0,0.6,0.6,0.4,-5.000000000000001
3259,31207.0,0.6,0.6,0.5,-5.000000000000001
3260,31208.0,0.6,0.6,0.6,-5.000000000000001
3261,31209.0,0.6,0.6,0.7,-5.000000000000001
3262,31210.0,0.6,0.6,0.8,-5.000000000000001
3263,31211.0,0.6,0.6,0.9,-5.000000000000001
3264,31462.0,0.3,0.95,0.0,-2.424242424242424
3265,31463.0,0.3,0.95,0.1,-2.424242424242424
3266,31464.0,0.3,0.95,0.2,-2.424242424242424
3267,31465.0,0.3,0.95,0.3,-2.424242424242424
3268,31466.0,0.3,0.95,0.4,-2.424242424242424
3269,31467.0,0.3,0.95,0.5,-2.424242424242424
3270,31468.0,0.3,0.95,0.6,-2.424242424242424
3271,31469.0,0.3,0.95,0.7,-2.424242424242424
3272,31470.0,0.3,0.95,0.8,-2.424242424242424
3273,31471.0,0.3,0.95,0.9,-2.424242424242424
3274,33453.0,1.65,1.7,0.0,-0.4052684903748734
3275,33452.0,1.65,1.6,0.0,-0.4678362573099414
3276,33451.0,1.65,1.5,0.0,-0.5471956224350205
3277,33450.0,1.65,1.4,0.0,-0.6504065040650407
3278,33449.0,1.65,1.3,0.0,-0.7889546351084811
3279,33448.0,1.65,1.2,0.0,-0.9828009828009827
3280,33447.0,1.65,1.1,0.0,-1.2698412698412693
3281,33446.0,1.65,1.0,0.0,-1.7316017316017311
3282,33445.0,1.65,0.9,0.0,-2.580645161290321
3283,33444.0,1.65,0.8,0.0,-4.597701149425282
3284,33443.0,1.65,0.7,0.0,-14.814814814814802
3285,33442.0,1.65,0.6,0.0,16.00000000000003
3286,33441.0,1.65,0.5,0.0,5.797101449275367
3287,33440.0,1.65,0.4,0.0,3.809523809523812
3288,33439.0,1.65,0.3,0.0,3.007518796992482
3289,33438.0,1.65,0.2,0.0,2.614379084967321
3290,33437.0,1.65,0.1,0.0,2.424242424242425
3291,33436.0,1.65,0.0,0.0,2.3668639053254443
3292,33435.0,1.55,1.7,0.0,-0.3864734299516909
3293,33434.0,1.55,1.6,0.0,-0.44296788482834987
3294,33433.0,1.55,1.5,0.0,-0.5134788189987163
3295,33432.0,1.55,1.4,0.0,-0.603318250377074
3296,33431.0,1.55,1.3,0.0,-0.7207207207207206
3297,33430.0,1.55,1.2,0.0,-0.8791208791208791
3298,33429.0,1.55,1.1,0.0,-1.1019283746556472
3299,33428.0,1.55,1.0,0.0,-1.4336917562724014
3300,33427.0,1.55,0.9,0.0,-1.9704433497536944
3301,33426.0,1.55,0.8,0.0,-2.9629629629629624
3302,33425.0,1.55,0.7,0.0,-5.333333333333337
3303,33424.0,1.55,0.6,0.0,-17.391304347826104
3304,33423.0,1.55,0.5,0.0,19.04761904761903
3305,33422.0,1.55,0.4,0.0,7.017543859649122
3306,33421.0,1.55,0.3,0.0,4.705882352941176
3307,33420.0,1.55,0.2,0.0,3.8095238095238084
3308,33419.0,1.55,0.1,0.0,3.418803418803418
3309,33418.0,1.55,0.0,0.0,3.305785123966942
3310,33417.0,1.45,1.7,0.0,-0.372093023255814
3311,33416.0,1.45,1.6,0.0,-0.42417815482502647
3312,33415.0,1.45,1.5,0.0,-0.48840048840048844
3313,33414.0,1.45,1.4,0.0,-0.5689900426742532
3314,33413.0,1.45,1.3,0.0,-0.672268907563025
3315,33412.0,1.45,1.2,0.0,-0.8080808080808081
3316,33411.0,1.45,1.1,0.0,-0.9925558312655084
