,ID,k,g,s,macro_m,min,max,mag_avg,ray_avg,min_mag,max_mag,const
0,30691.0,0.4,0.4,0.9,5.000000000000001,217,34974,4.77075,438.13,2.362889439207541,380.8280886951361,0.0108888914249195
1,30690.0,0.4,0.4,0.8,5.000000000000001,182,54629,4.86607,446.884,1.9817776872745496,594.8490839457219,0.0108888883916184
2,30689.0,0.4,0.4,0.7,5.000000000000001,158,53216,5.06062,464.751,1.7204437645104584,579.4628821024593,0.0108888845855092
3,30688.0,0.4,0.4,0.6,5.000000000000001,133,36909,4.89769,449.788,1.448221762252439,401.8978723531975,0.0108888854304694
4,30687.0,0.4,0.4,0.5,5.000000000000001,117,33511,5.1886,476.504,1.2740002182563,364.8976180682639,0.0108888907543273
5,30686.0,0.4,0.4,0.4,5.000000000000001,109,29726,5.00644,459.775,1.1868891523027567,323.6831829481812,0.0108888913055298
6,30685.0,0.4,0.4,0.3,5.000000000000001,94,29045,4.9025,450.23,1.0235546276347642,316.2674910601248,0.0108888790173911
7,30684.0,0.4,0.4,0.2,5.000000000000001,80,29470,4.39935,404.023,0.8711088230125512,320.8947126772485,0.0108888602876568
8,30683.0,0.4,0.4,0.1,5.000000000000001,96,25834,5.31768,488.359,1.045331979138298,281.30319113602906,0.0108888747826906
9,30682.0,0.4,0.4,0.0,5.000000000000001,83,24925,5.14797,472.773,0.9037773096179348,271.4054149665907,0.0108888832484088
10,8585.0,0.05,0.1,0.2,1.1204481792717087,314,56748,1.09511,448.801,0.7661848792672031,138.46961633329695,0.002440079233335
11,8079.0,0.15,0.4,0.5,1.777777777777778,261,45401,1.80608,466.495,1.0104864575183012,175.77431286508966,0.0038715956226754
12,8078.0,0.15,0.3,0.5,1.58102766798419,273,44688,1.55702,452.212,0.9399716504648264,153.86612862993465,0.0034431195987722
13,8077.0,0.15,0.2,0.5,1.4652014652014655,283,72390,1.47764,463.082,0.9030195948017846,230.9879451155519,0.0031908819604303
14,8076.0,0.15,0.1,0.5,1.4035087719298247,285,95654,1.45911,477.376,0.8711086229722483,292.3685060413594,0.0030565214841131
15,8075.0,0.15,0.0,0.5,1.384083044982699,290,99803,1.40802,467.126,0.8741234698989138,300.8280850562803,0.0030142188617203
16,8074.0,0.05,0.0,0.5,1.10803324099723,327,147436,1.10798,459.164,0.7890632976452857,355.76861269611726,0.0024130376074779
17,12727.0,0.35,0.25,0.3,2.777777777777777,163,42220,2.9565,488.729,0.9860464592852072,255.40418104921136,0.0060493647808908
18,8584.0,0.05,0.0,0.2,1.10803324099723,319,92071,1.09488,453.732,0.7697643542884347,222.17233186109863,0.0024130544021581
19,7937.0,0.05,0.3,0.3,1.2307692307692308,306,49955,1.19447,445.642,0.8201826129494078,133.89615173165905,0.0026803353364359
20,7936.0,0.05,0.2,0.3,1.1594202898550725,320,65268,1.20875,478.72,0.8079879679144385,164.79924590574865,0.0025249623997326
21,7935.0,0.05,0.1,0.3,1.1204481792717087,322,124623,1.115,456.952,0.7857061573206814,304.09024361420893,0.0024400812339151
22,7934.0,0.05,0.0,0.3,1.10803324099723,319,161741,1.08434,449.365,0.7697627986158246,390.2890432944266,0.0024130495254414
23,8184.0,1.15,0.9,0.5,-1.2698412698412698,48,127521,-1.33919,484.26,0.1327409242968653,352.6511543179284,0.0027654359228513
24,8174.0,1.05,0.9,0.5,-1.238390092879257,52,127096,-1.25041,463.641,0.1402406603384946,342.7697493534868,0.0026969357757402
25,8173.0,1.05,0.8,0.5,-1.568627450980392,44,128509,-1.36061,398.29,0.1503096738557332,439.0033153983279,0.0034161289512666
26,8164.0,0.95,0.9,0.5,-1.238390092879257,52,286051,-1.25517,465.406,0.1402406500990533,771.4611192593134,0.0026969355788279
27,8163.0,0.95,0.8,0.5,-1.568627450980392,30,143252,-1.44749,423.723,0.1024836980763376,489.36649056105045,0.0034161232692112
28,8162.0,0.95,0.7,0.5,-2.0512820512820515,25,111671,-1.86901,418.382,0.111680832349384,498.8604091715227,0.0044672332939753
29,8154.0,0.85,0.9,0.5,-1.2698412698412698,27,157344,-1.29923,469.811,0.0746666425434909,435.1240075690012,0.0027654312053144
30,8153.0,0.85,0.8,0.5,-1.6194331983805663,30,132956,-1.54438,437.903,0.1058028832869379,468.9042716766042,0.0035267627762312
31,8152.0,0.85,0.7,0.5,-2.1390374331550808,33,97060,-2.22103,476.786,0.1537251303519818,452.1382167261622,0.0046583372833933
32,8151.0,0.85,0.6,0.5,-2.9629629629629632,31,103682,-3.019,467.868,0.2000329152666991,669.0262167961905,0.0064526746860225
33,8144.0,0.75,0.9,0.5,-1.3377926421404682,50,148130,-1.45389,499.034,0.1456704352809628,431.5632315633805,0.0029134087056192
